time_id,year,month,dayweek,hour
5916,2020,10,Sunday,14.0
5917,2020,10,Sunday,10.0
5918,2020,10,Tuesday,18.0
5919,2020,10,Friday,5.0
5920,2020,10,Sunday,23.0
5921,2020,10,Friday,19.0
5922,2014,3,Thursday,12.0
5923,2014,3,Friday,11.0
5924,2014,3,Saturday,16.0
5925,2014,3,Saturday,10.0
5926,2014,3,Saturday,11.0
5927,2014,3,Saturday,12.0
5928,2014,3,Thursday,23.0
5929,2014,3,Thursday,19.0
5930,2014,3,Monday,20.0
5931,2014,3,Tuesday,18.0
5932,2014,3,Tuesday,20.0
5933,2014,3,Tuesday,15.0
5934,2014,3,Thursday,6.0
5935,2014,3,Saturday,0.0
5936,2014,3,Saturday,18.0
5937,2014,3,Thursday,10.0
5938,2014,3,Sunday,6.0
5939,2014,3,Monday,21.0
5940,2023,12,Monday,21.0
5941,2023,12,Monday,17.0
5942,2023,12,Sunday,17.0
5943,2023,12,Tuesday,2.0
5944,2023,12,Tuesday,14.0
5945,2023,12,Sunday,15.0
5946,2023,12,Saturday,13.0
5947,2023,12,Sunday,13.0
5948,2021,5,Friday,16.0
5949,2021,5,Thursday,16.0
5950,2021,5,Friday,15.0
5951,2021,5,Thursday,10.0
5952,2021,5,Monday,15.0
5953,2021,5,Friday,23.0
5954,2021,5,Friday,22.0
5955,2021,5,Saturday,1.0
5956,2021,5,Tuesday,17.0
5957,2021,5,Thursday,12.0
5958,2021,5,Monday,11.0
5959,2021,5,Sunday,16.0
5960,2021,5,Saturday,9.0
5961,2021,5,Friday,19.0
5962,2024,8,Friday,19.0
5963,2024,8,Saturday,16.0
5964,2024,8,Saturday,3.0
5965,2024,8,Tuesday,16.0
5966,2024,8,Friday,17.0
5967,2024,8,Saturday,17.0
5968,2024,8,Monday,8.0
5969,2024,8,Monday,9.0
5970,2017,1,Saturday,0.0
5971,2017,1,Wednesday,3.0
5972,2017,1,Friday,3.0
5973,2017,1,Wednesday,18.0
5974,2017,1,Saturday,16.0
5975,2017,1,Sunday,16.0
5976,2017,1,Monday,15.0
5977,2017,1,Sunday,4.0
5978,2017,1,Monday,7.0
5979,2017,1,Wednesday,14.0
5980,2017,1,Thursday,17.0
5981,2017,1,Thursday,8.0
5982,2017,1,Friday,17.0
5983,2017,1,Friday,16.0
5984,2020,6,Wednesday,17.0
5985,2020,6,Tuesday,8.0
5986,2020,6,Thursday,16.0
5987,2020,6,Tuesday,18.0
5988,2020,6,Sunday,12.0
5989,2020,6,Sunday,14.0
5990,2020,6,Saturday,9.0
5991,2020,6,Saturday,17.0
5992,2020,6,Tuesday,4.0
5993,2017,2,Friday,20.0
5994,2017,2,Wednesday,10.0
5995,2017,2,Tuesday,14.0
5996,2017,2,Monday,8.0
5997,2017,2,Thursday,14.0
5998,2017,2,Monday,7.0
5999,2017,2,Monday,15.0
6000,2017,2,Thursday,7.0
6001,2017,2,Friday,7.0
6002,2017,2,Wednesday,18.0
6003,2017,2,Saturday,15.0
6004,2017,2,Sunday,14.0
6005,2017,2,Wednesday,16.0
6006,2017,2,Monday,12.0
6007,2017,2,Thursday,11.0
6008,2016,12,Friday,22.0
6009,2016,12,Sunday,1.0
6010,2016,12,Sunday,18.0
6011,2016,12,Monday,6.0
6012,2016,12,Friday,6.0
6013,2016,12,Friday,16.0
6014,2016,12,Monday,16.0
6015,2016,12,Sunday,5.0
6016,2016,12,Saturday,23.0
6017,2016,12,Friday,23.0
6018,2016,12,Wednesday,23.0
6019,2016,12,Tuesday,19.0
6020,2016,12,Tuesday,22.0
6021,2016,12,Tuesday,5.0
6022,2016,12,Thursday,13.0
6023,2020,4,Wednesday,17.0
6024,2020,4,Friday,17.0
6025,2020,4,Monday,4.0
6026,2020,4,Friday,21.0
6027,2020,4,Thursday,10.0
6028,2020,4,Friday,6.0
6029,2020,4,Tuesday,5.0
6030,2020,4,Wednesday,0.0
6031,2020,4,Wednesday,20.0
6032,2020,4,Wednesday,22.0
6033,2020,4,Sunday,13.0
6034,2020,4,Wednesday,12.0
6035,2020,4,Thursday,13.0
6036,2015,11,Saturday,17.0
6037,2015,11,Monday,7.0
6038,2015,11,Tuesday,14.0
6039,2015,11,Monday,6.0
6040,2015,11,Wednesday,8.0
6041,2015,11,Monday,8.0
6042,2015,11,Friday,17.0
6043,2015,11,Saturday,19.0
6044,2015,11,Saturday,21.0
6045,2015,11,Monday,3.0
6046,2015,11,Monday,18.0
6047,2015,11,Thursday,21.0
6048,2015,11,Monday,22.0
6049,2015,11,Saturday,16.0
6050,2015,11,Sunday,9.0
6051,2015,11,Sunday,16.0
6052,2021,9,Friday,22.0
6053,2021,9,Wednesday,15.0
6054,2021,9,Thursday,6.0
6055,2021,9,Thursday,7.0
6056,2021,9,Thursday,13.0
6057,2021,9,Friday,11.0
6058,2021,9,Wednesday,11.0
6059,2021,9,Saturday,19.0
6060,2021,9,Thursday,22.0
6061,2021,9,Saturday,10.0
6062,2021,9,Thursday,9.0
6063,2021,9,Thursday,14.0
6064,2021,9,Wednesday,14.0
6065,2023,3,Saturday,1.0
6066,2023,3,Friday,23.0
6067,2023,3,Monday,22.0
6068,2023,3,Thursday,9.0
6069,2023,3,Wednesday,10.0
6070,2023,3,Thursday,5.0
6071,2023,3,Friday,9.0
6072,2023,3,Tuesday,10.0
6073,2023,3,Tuesday,17.0
6074,2023,3,Tuesday,0.0
6075,2023,3,Sunday,14.0
6076,2015,12,Thursday,4.0
6077,2015,12,Friday,2.0
6078,2015,12,Friday,17.0
6079,2015,12,Tuesday,12.0
6080,2015,12,Friday,15.0
6081,2015,12,Wednesday,14.0
6082,2015,12,Sunday,18.0
6083,2015,12,Sunday,1.0
6084,2015,3,Saturday,8.0
6085,2015,3,Saturday,15.0
6086,2015,3,Sunday,14.0
6087,2015,3,Sunday,9.0
6088,2015,3,Wednesday,20.0
6089,2015,3,Saturday,22.0
6090,2015,3,Friday,15.0
6091,2015,3,Tuesday,8.0
6092,2015,3,Monday,5.0
6093,2019,8,Monday,12.0
6094,2019,8,Thursday,18.0
6095,2019,8,Friday,22.0
6096,2019,8,Monday,15.0
6097,2019,8,Monday,11.0
6098,2019,8,Monday,13.0
6099,2019,8,Friday,0.0
6100,2019,8,Wednesday,21.0
6101,2021,9,Saturday,4.0
6102,2021,9,Wednesday,23.0
6103,2021,9,Sunday,13.0
6104,2021,9,Sunday,11.0
6105,2021,9,Friday,23.0
6106,2021,9,Sunday,21.0
6107,2021,9,Saturday,2.0
6108,2021,9,Wednesday,7.0
6109,2017,1,Saturday,21.0
6110,2017,1,Saturday,1.0
6111,2017,1,Wednesday,5.0
6112,2017,1,Tuesday,19.0
6113,2017,1,Sunday,10.0
6114,2017,1,Sunday,12.0
6115,2017,1,Sunday,17.0
6116,2017,1,Monday,11.0
6117,2017,1,Monday,1.0
6118,2017,1,Tuesday,15.0
6119,2016,5,Tuesday,19.0
6120,2016,5,Monday,20.0
6121,2016,5,Thursday,22.0
6122,2016,5,Tuesday,20.0
6123,2016,5,Monday,22.0
6124,2016,5,Saturday,16.0
6125,2016,5,Saturday,10.0
6126,2016,5,Sunday,13.0
6127,2016,5,Friday,18.0
6128,2016,5,Wednesday,18.0
6129,2016,5,Monday,6.0
6130,2016,5,Thursday,7.0
6131,2016,5,Tuesday,12.0
6132,2016,5,Sunday,20.0
6133,2016,5,Monday,13.0
6134,2016,5,Monday,9.0
6135,2016,5,Monday,14.0
6136,2016,5,Friday,7.0
6137,2016,5,Wednesday,6.0
6138,2016,5,Monday,8.0
6139,2016,8,Sunday,19.0
6140,2016,8,Wednesday,22.0
6141,2016,8,Sunday,13.0
6142,2016,8,Sunday,16.0
6143,2016,8,Saturday,11.0
6144,2016,8,Tuesday,11.0
6145,2016,8,Monday,10.0
6146,2016,8,Thursday,11.0
6147,2016,8,Friday,13.0
6148,2022,6,Wednesday,11.0
6149,2022,6,Friday,15.0
6150,2022,6,Friday,16.0
6151,2022,6,Thursday,17.0
6152,2022,6,Saturday,16.0
6153,2018,11,Saturday,21.0
6154,2018,11,Tuesday,4.0
6155,2018,11,Friday,19.0
6156,2018,11,Saturday,18.0
6157,2018,11,Monday,7.0
6158,2018,11,Monday,6.0
6159,2018,11,Monday,15.0
6160,2018,11,Monday,1.0
6161,2018,11,Saturday,0.0
6162,2018,11,Monday,18.0
6163,2018,11,Thursday,19.0
6164,2018,11,Tuesday,23.0
6165,2018,11,Sunday,15.0
6166,1989,6,Tuesday,19.0
6167,1989,6,Thursday,20.0
6168,1989,6,Tuesday,15.0
6169,1989,6,Saturday,19.0
6170,1989,6,Friday,21.0
6171,1989,6,Saturday,21.0
6172,1989,6,Tuesday,18.0
6173,1989,6,Thursday,23.0
6174,1989,6,Sunday,12.0
6175,1989,6,Sunday,17.0
6176,1989,6,Wednesday,11.0
6177,1989,6,Friday,6.0
6178,1989,6,Tuesday,6.0
6179,1989,6,Wednesday,9.0
6180,1989,6,Thursday,9.0
6181,1989,6,Monday,17.0
6182,1989,6,Tuesday,16.0
6183,1989,6,Saturday,23.0
6184,1989,6,Friday,20.0
6185,1989,6,Saturday,0.0
6186,1989,6,Sunday,2.0
6187,1989,6,Tuesday,7.0
6188,1989,6,Thursday,12.0
6189,1989,6,Wednesday,6.0
6190,1989,6,Wednesday,15.0
6191,1989,6,Friday,14.0
6192,1989,6,Tuesday,14.0
6193,1989,6,Monday,7.0
6194,1989,6,Thursday,17.0
6195,1989,6,Monday,8.0
6196,1989,6,Thursday,15.0
6197,1989,6,Friday,17.0
6198,1989,6,Monday,15.0
6199,1989,6,Thursday,16.0
6200,1989,6,Saturday,1.0
6201,1989,6,Sunday,19.0
6202,1989,6,Sunday,22.0
6203,1989,6,Friday,23.0
6204,1989,6,Saturday,4.0
6205,1989,6,Sunday,3.0
6206,1989,6,Friday,18.0
6207,1989,6,Monday,2.0
6208,1989,6,Saturday,10.0
6209,1989,6,Sunday,4.0
6210,1989,6,Wednesday,19.0
6211,1989,6,Monday,23.0
6212,1989,6,Monday,19.0
6213,1989,6,Thursday,19.0
6214,1989,6,Friday,2.0
6215,1989,6,Tuesday,21.0
6216,1989,6,Tuesday,4.0
6217,1989,6,Thursday,5.0
6218,1989,6,Monday,18.0
6219,1989,6,Wednesday,3.0
6220,1989,6,Friday,4.0
6221,1989,6,Saturday,7.0
6222,1989,6,Sunday,14.0
6223,1989,6,Saturday,11.0
6224,1989,6,Saturday,17.0
6225,1989,6,Saturday,15.0
6226,2014,6,Tuesday,19.0
6227,2014,6,Thursday,23.0
6228,2014,6,Sunday,16.0
6229,2014,6,Thursday,15.0
6230,2014,6,Wednesday,11.0
6231,2014,6,Tuesday,13.0
6232,2014,6,Wednesday,21.0
6233,2014,6,Sunday,11.0
6234,2014,6,Thursday,17.0
6235,2014,6,Friday,10.0
6236,2014,6,Friday,20.0
6237,2014,6,Sunday,2.0
6238,2014,6,Sunday,0.0
6239,2014,6,Tuesday,8.0
6240,2014,6,Monday,16.0
6241,2014,6,Thursday,7.0
6242,2014,6,Wednesday,17.0
6243,2018,9,Monday,7.0
6244,2018,9,Friday,21.0
6245,2018,9,Sunday,19.0
6246,2018,9,Saturday,3.0
6247,2018,9,Wednesday,15.0
6248,2018,9,Monday,16.0
6249,2018,9,Tuesday,14.0
6250,2018,9,Friday,5.0
6251,2018,9,Sunday,10.0
6252,2018,9,Saturday,12.0
6253,2018,9,Saturday,16.0
6254,2016,1,Thursday,18.0
6255,2016,1,Monday,17.0
6256,2016,1,Friday,9.0
6257,2016,1,Wednesday,7.0
6258,2016,1,Wednesday,8.0
6259,2016,1,Friday,15.0
6260,2016,1,Friday,21.0
6261,2016,1,Sunday,19.0
6262,2016,1,Saturday,2.0
6263,2016,1,Friday,2.0
6264,2016,1,Wednesday,5.0
6265,2016,1,Sunday,11.0
6266,2016,1,Thursday,15.0
6267,2016,1,Monday,15.0
6268,2016,7,Saturday,4.0
6269,2016,7,Saturday,20.0
6270,2016,7,Saturday,23.0
6271,2016,7,Wednesday,1.0
6272,2016,7,Tuesday,23.0
6273,2016,7,Monday,18.0
6274,2016,7,Wednesday,23.0
6275,2016,7,Tuesday,18.0
6276,2016,7,Friday,0.0
6277,2016,7,Saturday,8.0
6278,2016,7,Sunday,17.0
6279,2016,7,Monday,13.0
6280,2016,7,Saturday,2.0
6281,2016,7,Thursday,2.0
6282,2016,7,Wednesday,16.0
6283,2016,7,Monday,4.0
6284,2016,7,Sunday,0.0
6285,2016,7,Sunday,18.0
6286,2016,7,Friday,15.0
6287,2016,7,Wednesday,7.0
6288,2016,7,Tuesday,11.0
6289,2014,11,Sunday,16.0
6290,2014,11,Saturday,11.0
6291,2014,11,Sunday,13.0
6292,2014,11,Saturday,16.0
6293,2014,11,Saturday,12.0
6294,2014,11,Sunday,15.0
6295,2014,11,Saturday,9.0
6296,2014,11,Thursday,21.0
6297,2014,11,Friday,15.0
6298,2014,11,Thursday,17.0
6299,2014,11,Friday,14.0
6300,2014,11,Wednesday,13.0
6301,2014,11,Wednesday,16.0
6302,2014,11,Monday,16.0
6303,2014,11,Wednesday,9.0
6304,2017,10,Friday,22.0
6305,2017,10,Friday,19.0
6306,2017,10,Thursday,23.0
6307,2017,10,Saturday,13.0
6308,2017,10,Monday,8.0
6309,2017,10,Thursday,12.0
6310,2017,10,Saturday,0.0
6311,2017,10,Thursday,11.0
6312,2017,10,Tuesday,17.0
6313,2017,10,Tuesday,16.0
6314,2017,10,Tuesday,8.0
6315,2017,10,Friday,7.0
6316,2018,4,Saturday,1.0
6317,2018,4,Wednesday,20.0
6318,2018,4,Sunday,17.0
6319,2018,4,Sunday,14.0
6320,2018,4,Tuesday,6.0
6321,2018,4,Monday,22.0
6322,2018,4,Monday,17.0
6323,2018,4,Sunday,4.0
6324,2018,4,Sunday,0.0
6325,2018,4,Tuesday,11.0
6326,2018,4,Monday,8.0
6327,2018,4,Monday,14.0
6328,2023,8,Saturday,9.0
6329,2023,8,Sunday,6.0
6330,2023,8,Sunday,7.0
6331,2023,8,Thursday,9.0
6332,2023,8,Wednesday,13.0
6333,2023,8,Thursday,3.0
6334,2020,7,Tuesday,18.0
6335,2020,7,Friday,19.0
6336,2020,7,Saturday,1.0
6337,2020,7,Thursday,7.0
6338,2020,7,Thursday,10.0
6339,2020,7,Monday,13.0
6340,2020,7,Thursday,8.0
6341,2020,7,Friday,21.0
6342,2020,7,Saturday,0.0
6343,2020,7,Thursday,5.0
6344,2020,7,Wednesday,22.0
6345,2020,7,Thursday,17.0
6346,2019,12,Tuesday,22.0
6347,2019,12,Thursday,22.0
6348,2019,12,Thursday,0.0
6349,2019,12,Tuesday,8.0
6350,2019,12,Friday,19.0
6351,2019,12,Friday,17.0
6352,2019,12,Monday,8.0
6353,2019,12,Wednesday,16.0
6354,2019,12,Thursday,12.0
6355,2016,3,Thursday,15.0
6356,2016,3,Thursday,16.0
6357,2016,3,Friday,19.0
6358,2016,3,Monday,11.0
6359,2016,3,Monday,10.0
6360,2016,3,Tuesday,17.0
6361,2016,3,Saturday,4.0
6362,2016,3,Monday,18.0
6363,2016,3,Tuesday,20.0
6364,2016,3,Monday,20.0
6365,2016,3,Tuesday,3.0
6366,2016,3,Wednesday,11.0
6367,2016,3,Tuesday,14.0
6368,2016,3,Friday,13.0
6369,2020,11,Thursday,6.0
6370,2020,11,Tuesday,13.0
6371,2020,11,Thursday,22.0
6372,2020,11,Wednesday,22.0
6373,2020,11,Thursday,19.0
6374,2020,11,Sunday,15.0
6375,2020,11,Saturday,12.0
6376,2020,11,Saturday,17.0
6377,2020,11,Tuesday,16.0
6378,1989,9,Friday,20.0
6379,1989,9,Sunday,23.0
6380,1989,9,Saturday,4.0
6381,1989,9,Saturday,22.0
6382,1989,9,Friday,22.0
6383,1989,9,Saturday,1.0
6384,1989,9,Sunday,19.0
6385,1989,9,Friday,23.0
6386,1989,9,Saturday,5.0
6387,1989,9,Monday,1.0
6388,1989,9,Saturday,18.0
6389,1989,9,Saturday,0.0
6390,1989,9,Friday,19.0
6391,1989,9,Wednesday,19.0
6392,1989,9,Thursday,18.0
6393,1989,9,Tuesday,18.0
6394,1989,9,Thursday,20.0
6395,1989,9,Thursday,23.0
6396,1989,9,Wednesday,5.0
6397,1989,9,Thursday,1.0
6398,1989,9,Wednesday,2.0
6399,1989,9,Monday,22.0
6400,1989,9,Wednesday,21.0
6401,1989,9,Friday,1.0
6402,1989,9,Friday,3.0
6403,1989,9,Friday,4.0
6404,1989,9,Thursday,5.0
6405,1989,9,Sunday,9.0
6406,1989,9,Sunday,14.0
6407,1989,9,Saturday,8.0
6408,1989,9,Sunday,7.0
6409,1989,9,Sunday,11.0
6410,1989,9,Sunday,16.0
6411,1989,9,Monday,11.0
6412,1989,9,Thursday,11.0
6413,1989,9,Tuesday,17.0
6414,1989,9,Friday,13.0
6415,1989,9,Tuesday,11.0
6416,1989,9,Tuesday,8.0
6417,1989,9,Thursday,12.0
6418,1989,9,Saturday,21.0
6419,1989,9,Sunday,18.0
6420,1989,9,Saturday,23.0
6421,1989,9,Sunday,3.0
6422,1989,9,Monday,18.0
6423,1989,9,Saturday,11.0
6424,1989,9,Saturday,17.0
6425,1989,9,Friday,10.0
6426,1989,9,Tuesday,9.0
6427,1989,9,Friday,15.0
6428,1989,9,Wednesday,7.0
6429,1989,9,Wednesday,8.0
6430,1989,9,Friday,17.0
6431,1989,9,Monday,10.0
6432,1989,9,Friday,8.0
6433,1989,9,Wednesday,16.0
6434,1989,9,Thursday,13.0
6435,1989,9,Friday,7.0
6436,1989,9,Monday,6.0
6437,1989,9,Thursday,17.0
6438,1989,9,Wednesday,15.0
6439,1989,9,Friday,6.0
6440,1989,9,Friday,16.0
6441,2023,5,Monday,17.0
6442,2023,5,Thursday,1.0
6443,2023,5,Sunday,19.0
6444,2023,5,Friday,20.0
6445,2023,5,Saturday,9.0
6446,2023,5,Wednesday,9.0
6447,2023,5,Tuesday,12.0
6448,2025,2,Monday,6.0
6449,2025,2,Sunday,13.0
6450,2025,2,Monday,3.0
6451,2025,2,Saturday,10.0
6452,2025,2,Wednesday,15.0
6453,2025,2,Sunday,22.0
6454,2025,2,Monday,12.0
6455,2025,2,Sunday,6.0
6456,2025,2,Friday,12.0
6457,2025,2,Sunday,18.0
6458,2025,2,Friday,10.0
6459,2025,2,Monday,15.0
6460,2025,2,Friday,18.0
6461,2016,11,Sunday,20.0
6462,2016,11,Thursday,6.0
6463,2016,11,Saturday,22.0
6464,2016,11,Friday,6.0
6465,2016,11,Tuesday,0.0
6466,2016,11,Thursday,0.0
6467,2016,11,Friday,0.0
6468,2016,11,Friday,5.0
6469,2016,11,Sunday,12.0
6470,2016,11,Sunday,14.0
6471,2016,11,Sunday,17.0
6472,2016,11,Tuesday,17.0
6473,2016,11,Saturday,21.0
6474,2014,7,Saturday,14.0
6475,2014,7,Tuesday,8.0
6476,2014,7,Thursday,17.0
6477,2014,7,Saturday,0.0
6478,2014,7,Sunday,4.0
6479,2014,7,Monday,3.0
6480,2014,7,Sunday,2.0
6481,2014,7,Friday,5.0
6482,2014,7,Sunday,15.0
6483,2014,7,Sunday,7.0
6484,2014,7,Sunday,8.0
6485,2014,7,Saturday,15.0
6486,2014,7,Sunday,12.0
6487,2014,7,Saturday,16.0
6488,2014,7,Friday,11.0
6489,2014,7,Tuesday,16.0
6490,2017,6,Thursday,15.0
6491,2017,6,Friday,14.0
6492,2017,6,Wednesday,13.0
6493,2017,6,Saturday,21.0
6494,2017,6,Sunday,17.0
6495,2017,6,Friday,16.0
6496,2017,6,Tuesday,15.0
6497,2017,6,Sunday,11.0
6498,2017,6,Sunday,23.0
6499,2020,5,Tuesday,17.0
6500,2020,5,Thursday,15.0
6501,2020,5,Saturday,7.0
6502,2020,5,Sunday,17.0
6503,2020,5,Tuesday,3.0
6504,2020,5,Thursday,23.0
6505,2020,5,Wednesday,4.0
6506,2020,5,Wednesday,5.0
6507,2020,5,Wednesday,15.0
6508,2020,5,Monday,6.0
6509,2020,5,Sunday,4.0
6510,2020,5,Monday,18.0
6511,2020,5,Tuesday,22.0
6512,2023,12,Wednesday,22.0
6513,2023,12,Thursday,8.0
6514,2023,12,Sunday,10.0
6515,2023,12,Friday,4.0
6516,2023,12,Friday,1.0
6517,2020,2,Friday,20.0
6518,2020,2,Tuesday,9.0
6519,2020,2,Tuesday,13.0
6520,2020,2,Wednesday,16.0
6521,2020,2,Thursday,16.0
6522,2020,2,Friday,23.0
6523,2020,2,Sunday,2.0
6524,2020,2,Tuesday,4.0
6525,2020,2,Thursday,19.0
6526,2020,2,Monday,20.0
6527,2020,2,Sunday,14.0
6528,2020,9,Monday,3.0
6529,2020,9,Saturday,14.0
6530,2020,9,Saturday,17.0
6531,2020,9,Sunday,8.0
6532,2020,9,Saturday,9.0
6533,2020,9,Friday,22.0
6534,2020,9,Wednesday,6.0
6535,1989,10,Saturday,20.0
6536,1989,10,Wednesday,8.0
6537,1989,10,Wednesday,17.0
6538,1989,10,Monday,0.0
6539,1989,10,Sunday,3.0
6540,1989,10,Saturday,1.0
6541,1989,10,Thursday,19.0
6542,1989,10,Friday,2.0
6543,1989,10,Tuesday,20.0
6544,1989,10,Tuesday,10.0
6545,1989,10,Thursday,7.0
6546,1989,10,Friday,14.0
6547,1989,10,Monday,6.0
6548,1989,10,Friday,13.0
6549,1989,10,Saturday,5.0
6550,1989,10,Friday,20.0
6551,1989,10,Sunday,18.0
6552,1989,10,Thursday,6.0
6553,1989,10,Thursday,15.0
6554,1989,10,Monday,13.0
6555,1989,10,Wednesday,6.0
6556,1989,10,Friday,17.0
6557,1989,10,Monday,15.0
6558,1989,10,Thursday,13.0
6559,1989,10,Monday,12.0
6560,1989,10,Friday,12.0
6561,1989,10,Friday,6.0
6562,1989,10,Monday,17.0
6563,1989,10,Saturday,23.0
6564,1989,10,Saturday,19.0
6565,1989,10,Sunday,4.0
6566,1989,10,Sunday,5.0
6567,1989,10,Friday,23.0
6568,1989,10,Sunday,1.0
6569,1989,10,Friday,4.0
6570,1989,10,Friday,18.0
6571,1989,10,Wednesday,21.0
6572,1989,10,Monday,18.0
6573,1989,10,Tuesday,18.0
6574,1989,10,Thursday,20.0
6575,1989,10,Wednesday,5.0
6576,1989,10,Tuesday,0.0
6577,1989,10,Wednesday,3.0
6578,1989,10,Wednesday,2.0
6579,1989,10,Thursday,23.0
6580,1989,10,Monday,21.0
6581,1989,10,Friday,1.0
6582,1989,10,Thursday,1.0
6583,1989,10,Monday,22.0
6584,1989,10,Sunday,17.0
6585,1989,10,Saturday,9.0
6586,1989,10,Saturday,7.0
6587,1989,10,Sunday,6.0
6588,1989,10,Sunday,9.0
6589,1989,10,Sunday,13.0
6590,1989,10,Saturday,14.0
6591,2016,11,Saturday,19.0
6592,2016,11,Monday,22.0
6593,2016,11,Wednesday,21.0
6594,2016,11,Thursday,22.0
6595,2016,11,Tuesday,11.0
6596,2016,11,Wednesday,12.0
6597,2016,11,Wednesday,20.0
6598,2016,11,Wednesday,16.0
6599,2016,11,Saturday,0.0
6600,2016,11,Sunday,19.0
6601,2016,11,Wednesday,8.0
6602,2016,11,Tuesday,13.0
6603,2016,11,Wednesday,13.0
6604,2016,11,Tuesday,14.0
6605,2016,11,Tuesday,15.0
6606,1990,3,Saturday,4.0
6607,1990,3,Friday,18.0
6608,1990,3,Sunday,19.0
6609,1990,3,Sunday,22.0
6610,1990,3,Sunday,18.0
6611,1990,3,Saturday,23.0
6612,1990,3,Saturday,0.0
6613,1990,3,Sunday,20.0
6614,1990,3,Monday,23.0
6615,1990,3,Wednesday,23.0
6616,1990,3,Thursday,22.0
6617,1990,3,Thursday,19.0
6618,1990,3,Thursday,18.0
6619,1990,3,Wednesday,18.0
6620,1990,3,Thursday,23.0
6621,1990,3,Thursday,20.0
6622,1990,3,Thursday,5.0
6623,1990,3,Monday,18.0
6624,1990,3,Thursday,2.0
6625,1990,3,Tuesday,18.0
6626,1990,3,Sunday,8.0
6627,1990,3,Sunday,12.0
6628,1990,3,Sunday,10.0
6629,1990,3,Sunday,11.0
6630,1990,3,Sunday,17.0
6631,1990,3,Sunday,13.0
6632,1990,3,Saturday,17.0
6633,1990,3,Sunday,14.0
6634,1990,3,Tuesday,17.0
6635,1990,3,Wednesday,13.0
6636,1990,3,Thursday,8.0
6637,1990,3,Friday,6.0
6638,1990,3,Monday,12.0
6639,1990,3,Wednesday,15.0
6640,1990,3,Saturday,2.0
6641,1990,3,Saturday,22.0
6642,1990,3,Saturday,18.0
6643,1990,3,Friday,17.0
6644,1990,3,Thursday,15.0
6645,1990,3,Thursday,13.0
6646,1990,3,Monday,15.0
6647,1990,3,Thursday,17.0
6648,1990,3,Wednesday,14.0
6649,1990,3,Monday,5.0
6650,1990,3,Friday,23.0
6651,1990,3,Monday,9.0
6652,1990,3,Tuesday,15.0
6653,1990,3,Thursday,6.0
6654,1990,3,Friday,8.0
6655,1990,3,Monday,8.0
6656,1990,3,Tuesday,12.0
6657,1990,3,Friday,10.0
6658,1990,3,Monday,13.0
6659,1990,3,Wednesday,17.0
6660,1990,3,Thursday,10.0
6661,1990,3,Monday,16.0
6662,2021,5,Sunday,20.0
6663,2021,5,Saturday,23.0
6664,2021,5,Friday,6.0
6665,2021,5,Friday,10.0
6666,2021,5,Tuesday,22.0
6667,2021,5,Sunday,9.0
6668,2021,5,Saturday,10.0
6669,2021,5,Tuesday,14.0
6670,2020,11,Sunday,22.0
6671,2020,11,Tuesday,15.0
6672,2020,11,Thursday,15.0
6673,2020,11,Tuesday,14.0
6674,2020,11,Friday,15.0
6675,2020,11,Sunday,2.0
6676,2020,11,Saturday,19.0
6677,2020,11,Friday,23.0
6678,2020,11,Wednesday,19.0
6679,2020,11,Friday,1.0
6680,2020,11,Sunday,14.0
6681,2020,11,Friday,11.0
6682,2019,11,Monday,4.0
6683,2019,11,Friday,20.0
6684,2019,11,Saturday,19.0
6685,2019,11,Monday,18.0
6686,2019,11,Saturday,8.0
6687,2019,11,Saturday,12.0
6688,2019,11,Saturday,6.0
6689,2019,11,Sunday,21.0
6690,2019,11,Tuesday,16.0
6691,2019,11,Friday,8.0
6692,2019,11,Wednesday,15.0
6693,2019,11,Tuesday,17.0
6694,2019,6,Thursday,10.0
6695,2019,6,Monday,12.0
6696,2019,6,Tuesday,15.0
6697,2019,6,Monday,14.0
6698,2019,6,Sunday,20.0
6699,2019,6,Sunday,8.0
6700,2019,6,Saturday,11.0
6701,2019,6,Thursday,19.0
6702,2019,6,Thursday,3.0
6703,2019,6,Sunday,3.0
6704,2019,6,Sunday,2.0
6705,2014,9,Sunday,2.0
6706,2014,9,Friday,13.0
6707,2014,9,Tuesday,10.0
6708,2014,9,Friday,12.0
6709,2014,9,Tuesday,16.0
6710,2014,9,Thursday,7.0
6711,2014,9,Saturday,23.0
6712,2014,9,Monday,1.0
6713,2014,9,Sunday,3.0
6714,2014,9,Wednesday,19.0
6715,2014,9,Wednesday,3.0
6716,2014,9,Sunday,15.0
6717,2014,9,Saturday,11.0
6718,2014,9,Saturday,15.0
6719,2014,9,Sunday,11.0
6720,2022,5,Saturday,21.0
6721,2022,5,Monday,4.0
6722,2022,5,Tuesday,0.0
6723,2022,5,Sunday,16.0
6724,2022,5,Monday,0.0
6725,2022,5,Wednesday,17.0
6726,2022,5,Monday,8.0
6727,2019,4,Friday,5.0
6728,2019,4,Saturday,9.0
6729,2019,4,Wednesday,7.0
6730,2019,4,Saturday,23.0
6731,2019,4,Monday,17.0
6732,2019,4,Friday,21.0
6733,2019,4,Friday,15.0
6734,2019,4,Tuesday,8.0
6735,2017,8,Tuesday,10.0
6736,2017,8,Wednesday,14.0
6737,2017,8,Monday,17.0
6738,2017,8,Saturday,4.0
6739,2017,8,Thursday,18.0
6740,2017,8,Monday,19.0
